Date;Company;Stock;Assets to Market Cap;BV Equity to Market Cap;Debt to Equity;Net Income;Oil;Gas;Market;EURUSD;GBPUSD;CNYUSD;JPYUSD;RUBUSD;INRUSD;BRLUSD
31.12.2002;2;-0,042258793;0,092980717;-0,051073998;3,695596842;0,138799867;0,024332101;0,146109042;0,0856628;0,061518559;0,026178188;0,00E+00;0,024172905;-0,008272398;0,011065785;0,054932886
30.09.2002;2;0,033698765;0,077521516;-0,124657642;3,728559197;0,117210055;0,125447803;0,243097229;-0,207938796;-0,004954259;0,022503287;0,00E+00;-0,017855463;-0,006631952;0,010700491;-0,283090395
28.06.2002;2;0,010492759;0,103393872;-0,052758766;3,759389175;0,117072801;0,020689096;-0,011642288;-0,130239943;0,12877362;0,072749511;0,00E+00;0,104391105;-0,008462674;-0,00195408;-0,19218168
28.03.2002;2;0,131322335;0,137080588;-0,007530464;3,833386642;0,075746738;0,282248993;0,24485174;0,021931796;-0,020214179;-0,019927755;-8,28E-05;-0,008064027;-0,022833451;-0,011162455;-0,006257988
31.12.2001;2;0,243731987;0,267228462;0,394233892;3,832722189;0,074454787;-0,166317151;0,135645911;0,10774107;-0,024322372;-0,013520179;8,28E-05;-0,096446646;-0,034775686;-0,008171158;0,145218113
28.09.2001;2;-0,16571264;0,525837928;1,361063618;3,866391547;0,123698143;-0,113648737;-0,321850968;-0,189232088;0,070922693;0,040909605;-8,28E-05;0,041873679;-0,010551094;-0,017556797;-0,14081843
29.06.2001;2;-0,126784651;0,34606188;0,262385467;4,107209783;0,15449342;-0,00152265;-0,484314498;0,04396478;-0,032105672;-0,000565091;1,66E-04;0,013177075;-0,013609592;-0,008897272;-0,076376392
30.03.2001;2;-0,195691737;0,203623056;-0,371310188;4,221815335;0,202630559;-0,019213249;-0,665402652;-0,111648777;-0,07258324;-0,052880904;-8,28E-05;-0,099138572;-0,021059401;0,001866543;-0,097633469
29.12.2000;2;0,169735785;-0,146472631;-0,998120914;4,078899228;0,186838787;-0,140410661;0,633865419;-0,023878474;0,065649424;0,011858379;3,31E-04;-0,056274575;-0,013426775;-0,014835692;-0,055933448
29.09.2000;2;0,005296241;-0,07854763;-0,76889721;4,027809382;0,154766039;-0,052427541;0,147232897;-0,023614728;-0,075991433;-0,025892064;-0,00016559;-0,020232987;0,010333844;-0,029473909;-0,024229257
30.06.2000;2;0,167345493;-0,077030196;-1,007982417;4,341324425;0,116460195;0,189113803;0,418620973;-0,103321693;-0,003144657;-0,049604398;0,00E+00;-0,030476164;0,020707023;-0,024278394;-0,03605905
31.03.2000;2;0,297780811;0,010504486;-0,729867456;4,26290802;0,098180851;0,049533935;0,234669826;-0,113413875;-0,051701374;-0,016888819;8,28E-05;-0,002771649;-0,039341966;-0,001307475;0,035519239
31.12.1999;2;-0,15632196;0,267570876;0,009403831;4,257663089;0,086327263;0,043511154;-0,163977719;0,047830747;-0,059981343;-0,017823164;-1,66E-04;0,036538511;-0,08779182;0,00174368;0,074287877
30.09.1999;2;0,101991127;0,000116982;-0,559273397;4,032110938;0,07077663;0,239494371;0,136451103;-0,118222287;0,031664162;0,043106112;8,28E-05;0,130059035;-0,039589534;-0,005655878;-0,061797896
30.06.1999;2;0,403060269;0,097335347;-0,338958713;4,12905673;0,045586103;0,140591732;0,17333946;0,060988967;-0,038938278;-0,020947771;1,66E-04;-0,018595701;0,02505658;-0,021884589;-0,05871559
31.03.1999;2;0,029201321;0,473038458;0,362884774;4,456211836;0,023590196;0,329930435;0,03436417;0,015276177;-0,08663963;-0,029838359;-8,28E-05;-0,042584377;-0,187490595;0,001274156;-0,351715915
31.12.1998;2;-0,057565448;0,479158802;0,482366947;4,32293724;-0,075265464;-0,292236003;-0,223863087;0,109820004;0,00255951;-0,02316338;-0,000165577;0,180659879;-0,259393344;-0,000849618;-0,019029956
30.09.1998;2;-0,161125708;0,458134767;0,58644088;4,201529413;0,02697055;0,129468142;-0,014688147;-0,177055126;0,075844289;0,018415633;2,48E-04;0,016788615;-0,942763004;-0,000848896;-0,024822724
30.06.1998;2;-0,154148585;0,296478786;-0,10453371;4,332808817;0,030770221;-0,096079213;-0,021239027;-0,027370906;0,024441515;-0,002754163;-8,28E-05;-0,041987011;-0,014949065;-0,07161988;-0,016970938
31.03.1998;2;0,047004731;0,133702057;-0,541082543;4,303355382;0,035882619;-0,122257316;0,107919077;0,06321374;-0,02977241;0,016457556;0;-0,01884983;-0,02454814;-0,007475935;-0,01869845
31.12.1997;2;-0,201154513;0,235114879;-0,520223876;4,475300652;0,053594689;-0,18288829;-0,308445577;-0,055449012;-0,017897366;0,018155553;0,000662581;-0,080263669;-0,016369105;-0,080916794;-0,018026477
30.09.1997;2;0,277045936;-0,03980706;-1,082034396;4,397945504;0,044337595;0,067375402;0,365240307;-0,016306038;-0,013326972;-0,030479014;0,000745929;-0,050521727;-0,013622285;-0,009714054;-0,0179226
30.06.1997;2;-0,030305243;0,20404063;-0,456645738;4,447267643;0,041165012;-0,030343039;0,104893117;0,099648342;-0,034836994;0,017075801;0,000580552;0,077391931;-0,009724177;0,002150538;-0,016019138
31.03.1997;2;-0,047363419;0,144563546;-0,571283954;4,377905655;0,058246846;-0,238989895;-0,358697819;-0,030248365;-0,087211574;-0,045720202;0,000331895;-0,067605428;-0,031229639;-0,00071736;-0,019929336
31.12.1996;2;0,170290782;0,079992472;-0,768011672;4,400696267;0,057189738;0,061251747;0,219342298;0,040216286;-0,006896579;0,090752321;0,000415024;-0,037916006;-0,028127709;-0,002148998;-0,016990575
30.09.1996;2;-0,104091845;0,213752787;-0,392938884;4,433987956;0,043929611;0,153057485;-0,27369583;-0,013768869;-0,000390427;0,008082148;0,002410541;-0,015145942;-0,055418166;-0,019135949;-0,016907515
31.12.2015;3;0,017582871;0,994097729;-0,516053386;5,539954061;-1,002665373;-0,196662083;-0,076976889;0,064731662;-0,028587636;-0,026253852;-0,021329345;-0,003121626;-0,109803187;-0,00994902;-0,003163308
30.09.2015;3;-0,053425167;1,031669387;-0,145904944;5,361923422;-0,790656991;-0,276811491;-0,115138231;-0,080790794;0,002687692;-0,03787742;-0,023619188;0,021691247;-0,167054085;-0,0302848;-0,240597914
30.06.2015;3;-0,070008296;1,015387648;-0,001676685;5,237727307;0,050189812;0,222639222;0,070204259;-0,010499173;0,038033654;0,058582094;-0,001302851;-0,01953116;0,050507188;-0,020523226;0,029608462
31.03.2015;3;-0,137992276;0,948507129;-0,154157612;5,23E+00;0,147210597;-0,11254056;-0,090131504;-0,002487702;-0,119903401;-0,049952809;0,000992494;-0,003717254;-0,002906134;0,014751845;-0,187476618
31.12.2014;3;-0,043430625;0,834105096;-0,458925034;5,271690497;0,228061251;-0,537242883;-0,355185431;0,044679991;-0,04311396;-0,040017922;-0,010925023;-0,087609642;-0,382570066;-0,021149581;-0,080674529
30.09.2014;3;-0,042797973;0,740219011;-0,573416692;5,258756556;0,168770771;-0,144861761;-0,079277104;0,012542727;-0,080657611;-0,05361589;0,010676807;-0,078928727;-0,152452598;-0,030728504;-0,099524448
30.06.2014;3;0,075192832;0,691598608;-0,670717636;5,258789326;0,104090248;0,0366313;0,02038114;0,021759945;-0,005607968;0,026298602;0,002049627;0,018613751;0,03106912;-0,002698248;0,025783291
31.03.2014;3;0,02176318;0,782473206;-0,537214386;5,267839602;0,244231382;0,03160263;0,032789823;-0,00738466;0,001890085;0,006321704;-0,02632296;0,019808821;-0,063508011;0,032560308;0,039847755
31.12.2013;3;-0,033513211;0,788124357;-0,529477406;5,262933165;0,114870335;-0,03895885;0,172441448;0,091107965;0,015841915;0,022662302;0,010593061;-0,069449052;-0,016642577;0,01100997;-0,062749519
30.09.2013;3;0,02022825;0,741869672;-0,61985647;5,281633461;0,183144221;0,058038308;-0,001403509;0,014322416;0,038969396;0,061996346;0,00281932;0,009276687;0,014341836;-0,04685828;0,005118516
28.06.2013;3;-0,019810975;0,766013877;-0,613042853;5,324458198;-0,267822761;-0,006914729;-0,121112379;0,021774716;0,014789847;0,000986485;0,011854186;-0,051025561;-0,054930794;-0,091314252;-0,09830759
28.03.2013;3;0,218874713;0,778745546;-0,571625313;5,350468068;0,175957496;0,057249167;0,183017624;0,106542374;-0,028757941;-0,067236714;0,003359466;-0,08277845;-0,016946947;0,006613311;0,014051753
31.12.2012;3;-0,101196012;1,020990755;-0,14931976;5,428194528;0,15260064;-0,004021526;0,009294026;-0,02542356;0,025564667;0,005428426;0,008636929;-0,106833844;0,020371075;-0,036346101;-0,011419374
28.09.2012;3;0,030023699;0,903722779;-0,388105043;5,446105275;-0,070187829;0,081671107;0,161810463;0,041599062;0,015121532;0,028865655;0,010997456;0,02366041;0,037488507;0,046321109;-0,007876442
29.06.2012;3;0,047050025;0,933788185;-0,288116988;5,44182576;0,138227191;-0,192742587;0,28391204;-0,025875827;-0,051991716;-0,018982124;-0,009613634;0,037568448;-0,099451216;-0,083483515;-0,096388584
30.03.2012;3;-0,01858883;0,975518897;-0,207991202;5,454698699;0,175957496;0,041521942;-0,340696603;0,077314274;0,029047054;0,029478221;0,000944614;-0,074468956;0,093319197;0,041879771;0,020486091
30.12.2011;3;0,023672725;0,930544254;-0,275201656;5,382650702;0,12205706;0,221424904;-0,204162266;0,112044702;-0,032339238;-0,00263437;0,013063792;0,001385468;0,002577321;-0,081831157;0,008426227
30.09.2011;3;0,013857035;0,91914257;-0,230835631;5,372730721;1,660016169;-0,186311901;-0,176576773;-0,129552697;-0,080002484;-0,029651001;0,012525455;0,044896499;-0,145914087;-0,092694355;-0,184731838
30.06.2011;3;0,097068831;0,870463374;-0,675311446;5,614160785;0,125650422;-0,111920382;-0,003423488;0,007520214;0,024006736;0,001558555;0,012946217;0,03142391;0,018003299;-0,000758269;0,043287122
31.03.2011;3;0,110689801;0,964378653;-0,521105973;5,635685987;0,177754177;0,155181946;-0,003638849;0,061907619;0,056219872;0,026297343;0,008020554;-0,024147034;0,07238453;0,002812941;0,016790518
31.12.2010;3;0;1,101999252;-0,339433481;5,692039799;0,134633828;0,133375072;0,12896909;0,070475383;-0,018506709;-0,006639452;0,01342302;0,02881332;0,002138385;0,004975469;0,016064603
30.09.2010;3;0,177751861;1,070389484;-0,375588679;5,696404659;0,132837147;0,055798534;-0,17575736;0,097771195;0,108020808;0,050302506;0,013605652;0,057143675;0,021951724;0,033213807;0,067692387
30.06.2010;3;-0,087264638;1,258301193;-0,018490364;5,74912862;0,057372943;-0,102102537;0,176532453;-0,106298108;-0,098884287;-0,015865446;0,006599786;0,055266698;-0,060054428;-0,035547739;-0,015226447
31.03.2010;3;-0,010391503;1,229229591;-0,339838265;5,868685709;0,116667016;0,053961104;-0,36475798;0,038696662;-0,05829684;-0,062915432;0,000136537;-0,004941044;0,020220731;0,0371284;-0,019889769
31.12.2009;3;0,154725161;1,248527023;-0,398707965;5,945025766;0,100496885;0,116822685;0,140632745;0,069358227;-0,022030517;0,011694585;-0,000204799;-0,036254712;-0,000600601;0,0333033;0,013863519
30.09.2009;3;0,114971224;1,346652996;-0,099427868;5,897862682;0,116667016;0,0102492;0,232951876;0,138029715;0,04234581;-0,029348592;0,000682827;0,071847679;0,037001622;-0,00412827;0,099897466
30.06.2009;3;0,060455412;1,533813052;-0,008878181;6,107607127;0,066359943;0,341722797;0,015504187;0,103960105;0,057414146;0,138945044;0,00040992;0,026660434;0,08616212;0,057324683;0,174037279
31.03.2009;3;-0,190596588;1,641765441;0,052436697;6,223174502;0,032223;0,107465921;-0,398022224;-0,143873918;-0,0529862;-0,018675325;-0,001433986;-0,086871159;-0,143960689;-0,041146617;-0,004174403
31.12.2008;3;-0,143681763;1,505433266;-0,407842867;6,268237961;0,068156624;-0,813815934;-0,279914523;-0,214040746;-0,008623508;-0,198937355;0,003691555;0,156542917;-0,136650604;-0,035769329;-0,19474122
30.09.2008;3;-0,096744229;1,337276776;-0,631570682;6,212955534;0,156194003;-0,33009263;-0,585139083;-0,047052717;-0,111550515;-0,112395526;0,000753657;0,000955465;-0,089722071;-0,086094948;-0,171790105
30.06.2008;3;0,117549418;1,192470099;-0,867596591;6,218468238;0,093310161;0,320795757;0,27910665;-0,078169004;-0,002092383;0,004325962;0,022807824;-0,063376136;0,002112429;-0,071833416;0,092714898
31.03.2008;3;-0,182671881;1,319973298;-0,678518612;6,241477852;0,131040466;0,056706829;0,300000648;-0,087637789;0,078982338;-0,000655126;0,040789856;0,114250254;0,047393114;-0,01765313;0,008483614
31.12.2007;3;0,066369346;1,172506886;-1,003898988;6,305488664;0,105886929;0,161575551;0,085469675;-0,063818984;0,022318642;-0,030902938;0,027321879;0,026958253;0,008660205;0,008946657;0,032103749
28.09.2007;3;-0,08200824;1,212049915;-0,959986935;6,325196783;0,075343349;0,144401638;0,014219986;0,022466618;0,052227058;0,019034105;0,014517116;0,070264797;0,035668382;0,023496414;0,051138961
29.06.2007;3;-0,03056265;1,128603317;-1,115364467;6,338514393;0,037613043;0,070479545;-0,132164742;0,049469556;0,013906155;0,020571579;0,014421852;-0,044328587;0,009054518;0,06674472;0,065155996
30.03.2007;3;0,078835707;1,095980743;-1,182426817;6,336229093;0,145413916;0,075989902;0,204717972;-0,046778063;0,011826434;0,004584127;0,011032666;0,01042293;0,01307892;0,016808594;0,03797792
29.12.2006;3;0,146539988;1,21993729;-1,127765301;6,380841262;0,032223;-0,030011933;0,114059227;0,016907939;0,04043688;0,045271245;0,011629865;-0,007472901;0,017530329;0,037103902;0,016821617
29.09.2006;3;0,135928517;1,333675125;-0,90202425;6,369214446;0,060969899;-0,161413566;-0,08261263;-0,003990878;-0,009189148;0,012794498;0,011286981;-0,032210214;0,001877431;0,002713581;-0,004773279
30.06.2006;3;0,046672408;1,456157365;-0,745333285;6,416245399;0,260401512;0,103963773;-0,166524657;-0,046435167;0,054049848;0,061991676;0,002962016;0,028788988;0,03108211;-0,03164075;0,000432994
31.03.2006;3;-0,074287575;1,486057322;-0,850513555;6,492127253;0,069953305;0,08762554;-0,442674482;-0,012863524;0,022448475;0,008207664;0,006676613;-0,000353253;0,038102535;9,28E-03;0,076709882
30.12.2005;3;-0,146001949;1,457852869;-1,011733097;6,532725046;0,057376537;-0,081755123;-0,215255058;-0,035828883;-0,014827497;-0,023687054;2,75E-03;-0,036754397;-0,007737537;-0,022973141;-0,047263676
30.09.2005;3;0,118371642;1,275699567;-1,279971234;6,589393906;0,001679419;0,159043872;0,690206318;-0,017884038;-0,006795419;-0,015299247;2,28E-02;-0,022775428;0,002858778;-0,011074019;0,044928318
30.06.2005;3;0,093570589;1,357828965;-1,171468859;6,619228049;0,008866144;0,019661044;-0,091905555;-0,062812448;-0,068309894;-0,053788087;-4,14E-04;-0,03466665;-0,026555233;0,005149702;0,141863519
31.03.2005;3;0,062600804;1,5523423;-1,099330763;6,727320222;0,032223;0,242968742;0,218808261;-0,061668459;-0,044505421;-0,014545902;0,00E+00;-0,043095204;-0,005282926;-6,28E-03;-0,013086046
31.12.2004;3;0,086850489;1,64854369;-1,044892198;6,704861926;0,091513479;-0,133186109;-0,099897581;0,036181699;0,086086215;0,056956039;0,00E+00;0,06980689;0,052373949;0,055791003;0,075190256
30.09.2004;3;-0,104394799;1,814373697;-1,262806283;7,158443645;-2,129184487;0,292528609;0,098922288;-0,062351491;0,01915954;-0,00462505;0,00E+00;-0,011706277;-0,005246296;4,60E-05;0,07512063
30.06.2004;3;0,006105558;1,788897676;0,123527834;6,260096819;0,015427624;0,035438401;0,036734772;-0,014688666;-0,009463278;-0,014073215;8,28E-05;-0,042274061;-0,020144566;-0,055880458;-0,063034152
31.03.2004;3;0,165147052;1,795243137;0,089688934;6,316604963;0,044057739;0,094974666;-0,042243535;-0,026296823;-0,02240068;0,033262978;-8,28E-05;0,027911739;0,025975486;0,049007579;-0,001735609
31.12.2003;3;0,05515714;1,978347172;0,426592253;6,340943613;0,038128691;0,107686575;0,247927055;0,10698795;0,077393052;0,071965142;8,28E-05;0,039250734;0,047913356;0,002285715;0,003474236
30.09.2003;3;0,117919359;1,968785657;0,377922696;6,426313685;0,238347251;-0,033342034;-0,113587451;0,022293588;0,012516888;0,004342064;8,28E-05;0,071640697;-0,009160369;0,034927881;-0,020666637
30.06.2003;3;0,14499031;2,080786906;0,423321887;6,52836193;0,025616603;-0,027765952;0,067067435;0,107928182;0,05325198;0,044427038;-8,28E-05;-0,014036153;0,030866648;0,00237248;0,165866773
31.03.2003;3;-0,127713081;2,252945848;0,816900733;6,576065727;0,214463967;-0,0051414;0,055044862;-0,052231333;0,039524928;-0,01710193;0,00E+00;0,005923486;0,018987912;0,007151401;0,054085852
31.12.2002;3;-0,01516457;2,065627631;-0,032955566;6,656070396;-0,20132759;0,024332101;0,146109042;0,0856628;0,061518559;0,026178188;0;0,024172905;-0,008272398;0,011065785;0,054932886
30.09.2002;3;-0,523736217;1,846137973;0,350984877;6,317576876;-7,498553683;0,125447803;0,243097229;-0,207938796;-0,004954259;0,022503287;0,00E+00;-0,017855463;-0,006631952;0,010700491;-0,283090395
28.06.2002;3;-0,422668985;2,026169214;4,858888208;5,35932074;0,335224301;0,020689096;-0,011642288;-0,130239943;0,12877362;0,072749511;0,00E+00;0,104391105;-0,008462674;-0,00195408;-0,19218168
28.03.2002;3;-0,027912203;1,573252664;2,272283963;5,328877609;-0,031370531;0,282248993;0,24485174;0,021931796;-0,020214179;-0,019927755;-8,28E-05;-0,008064027;-0,022833451;-0,011162455;-0,006257988
31.12.2001;3;0,007565665;1,358850881;1,624212031;4,881775639;0,020505045;-0,166317151;0,135645911;0,10774107;-0,024322372;-0,013520179;8,28E-05;-0,096446646;-0,034775686;-0,008171158;0,145218113
28.09.2001;3;-0,201945245;1,415333562;2,51262416;4,644604338;0,574770416;-0,113648737;-0,321850968;-0,189232088;0,070922693;0,040909605;-8,28E-05;0,041873679;-0,010551094;-0,017556797;-0,14081843
29.06.2001;3;-0,339925013;1,268535326;1,624720351;4,770344736;0,505132849;-0,00152265;-0,484314498;0,04396478;-0,032105672;-0,000565091;0,000165549;0,013177075;-0,013609592;-0,008897272;-0,076376392
30.03.2001;3;0,043759631;0,909499329;-0,308824715;5,234926453;0,408616932;-0,019213249;-0,665402652;-0,111648777;-0,07258324;-0,052880904;-8,28E-05;-0,099138572;-0,021059401;0,001866543;-0,097633469
29.12.2000;3;-0,07100958;0,937999859;-0,248376936;5,234197424;-0,600875352;-0,140410661;0,633865419;-0,023878474;0,065649424;0,011858379;0,000331153;-0,056274575;-0,013426775;-0,014835692;-0,055933448
29.09.2000;3;0,452944522;0,767079329;-0,304493664;5,239560499;0,635579091;-0,052427541;0,147232897;-0,023614728;-0,075991433;-0,025892064;-1,66E-04;-0,020232987;0,010333844;-0,029473909;-0,024229257
30.06.2000;3;0,226848567;1,278221972;0,770671922;5,547988724;0,337197057;0,189113803;0,418620973;-0,103321693;-0,003144657;-0,049604398;0;-0,030476164;0,020707023;-0,024278394;-0,03605905
31.03.2000;3;0,029613181;1,433497491;1,52971066;5,492861835;0,176038347;0,049533935;0,234669826;-0,113413875;-0,051701374;-0,016888819;8,28E-05;-0,002771649;-0,039341966;-0,001307475;0,035519239
31.12.1999;3;-0,168103164;1,36967589;1,481328407;5,304616485;-0,150499479;0,043511154;-0,163977719;0,047830747;-0,059981343;-0,017823164;-1,66E-04;0,036538511;-0,08779182;0,00174368;0,074287877
30.09.1999;3;-0,020571485;1,038487621;0,961622533;5,055916452;2,974717876;0,239494371;0,136451103;-0,118222287;0,031664162;0,043106112;8,28E-05;0,130059035;-0,039589534;-0,005655878;-0,061797896
30.06.1999;3;0,058224355;0,90459331;0,161919961;5,305278084;0,071304409;0,140591732;0,17333946;0,060988967;-0,038938278;-0,020947771;0,00016559;-0,018595701;0,02505658;-0,021884589;-0,05871559
31.03.1999;3;-0,207192689;0,932155342;0,326187934;5,267022759;-0,44730762;0,329930435;0,03436417;0,015276177;-0,08663963;-0,029838359;-8,28E-05;-0,042584377;-0,187490595;0,001274156;-0,351715915
31.12.1998;3;0,029676046;0,700844327;-0,284626135;5,263715052;-0,801834145;-0,292236003;-0,223863087;0,109820004;0,00255951;-0,02316338;-1,66E-04;0,180659879;-0,259393344;-0,000849618;-0,019029956
30.09.1998;3;0,010090999;0,792075746;0,136301297;5,053146102;0,377289998;0,129468142;-0,014688147;-0,177055126;0,075844289;0,018415633;0,000248375;0,016788615;-0,942763004;-0,000848896;-0,024822724
30.06.1998;3;0,06928166;0,742466201;0,093896333;5,059040622;-0,000325677;-0,096079213;-0,021239027;-0,027370906;0,024441515;-0,002754163;-8,28E-05;-0,041987011;-0,014949065;-0,07161988;-0,016970938
31.03.1998;3;0,072105775;0,810030414;0,316838891;5,047164568;-0,130969554;-0,122257316;0,107919077;0,06321374;-0,02977241;0,016457556;0;-0,01884983;-0,02454814;-0,007475935;-0,01869845
31.12.1997;3;0,206917595;0,889357063;0,608939145;4,972659938;-0,081747676;-0,18288829;-0,308445577;-0,055449012;-0,017897366;0,018155553;0,000662581;-0,080263669;-0,016369105;-0,080916794;-0,018026477
30.09.1997;3;0,014472148;1,074958067;1,411832036;4,909878978;0,362902175;0,067375402;0,365240307;-0,016306038;-0,013326972;-0,030479014;0,000745929;-0,050521727;-0,013622285;-0,009714054;-0,0179226
30.06.1997;3;0,026594388;0,768685017;0,795416792;4,665019919;0,14310518;-0,030343039;0,104893117;0,099648342;-0,034836994;0,017075801;0,000580552;0,077391931;-0,009724177;0,002150538;-0,016019138
31.03.1997;3;-0,080507486;0,917719596;1,30299129;4,689061785;0,030900642;-0,238989895;-0,358697819;-0,030248365;-0,087211574;-0,045720202;0,000331895;-0,067605428;-0,031229639;-0,00071736;-0,019929336
31.12.1996;3;0,022350833;0,844836148;0,87470994;4,746047159;-0,01346301;0,061251747;0,219342298;0,040216286;-0,006896579;0,090752321;0,000415024;-0,037916006;-0,028127709;-0,002148998;-0,016990575
30.09.1996;3;-0,107055239;0,826479699;1,177311678;4,558416048;0,35274374;0,153057485;-0,27369583;-0,013768869;-0,000390427;0,008082148;0,002410541;-0,015145942;-0,055418166;-0,019135949;-0,016907515
31.12.2015;4;0,131437417;0,451750859;2,637155243;3,22200293;-1,55537565;-0,196662083;-0,076976889;0,064731662;-0,028587636;-0,026253852;-0,021329345;-0,003121626;-0,109803187;-0,00994902;-0,003163308
30.09.2015;4;-0,201304369;0,592378698;3,535315945;3,135781131;-0,43349204;-0,276811491;-0,115138231;-0,080790794;0,002687692;-0,03787742;-0,023619188;0,021691247;-0,167054085;-0,0302848;-0,240597914
30.06.2015;4;-0,084537777;0,383779271;2,322008951;3,018931088;-1,060037324;0,222639222;0,070204259;-0,010499173;0,038033654;0,058582094;-0,001302851;-0,01953116;0,050507188;-0,020523226;0,029608462
31.03.2015;4;-0,066334868;0,311658514;1,920228943;3,073304239;-0,206978397;-0,11254056;-0,090131504;-0,002487702;-0,119903401;-0,049952809;0,000992494;-0,003717254;-0,002906134;0,014751845;-0,187476618
31.12.2014;4;-0,061704236;0,232404369;1,574832309;2,879771327;0,179376949;-0,537242883;-0,355185431;0,044679991;-0,04311396;-0,040017922;-0,010925023;-0,087609642;-0,382570066;-0,021149581;-0,080674529
30.09.2014;4;-0,089947335;0,162744614;1,300406264;2,793811909;1,08628629;-0,144861761;-0,079277104;0,012542727;-0,080657611;-0,05361589;0,010676807;-0,078928727;-0,152452598;-0,030728504;-0,099524448
30.06.2014;4;0,093389391;0,055468419;0,837160803;2,722419796;1,117057955;0,0366313;0,02038114;0,021759945;-0,005607968;0,026298602;0,002049627;0,018613751;0,03106912;-0,002698248;0,025783291
31.03.2014;4;-0,049226574;0,126526848;1,109026644;2,720380536;0,624283935;0,03160263;0,032789823;-0,00738466;0,001890085;0,006321704;-0,02632296;0,019808821;-0,063508011;0,032560308;0,039847755
31.12.2013;4;0,027679215;0,059779987;0,869511446;2,608745387;0,802930544;-0,03895885;0,172441448;0,091107965;0,015841915;0,022662302;0,010593061;-0,069449052;-0,016642577;0,01100997;-0,062749519
30.09.2013;4;0,026352426;0,058884611;0,842982631;2,543207004;0,811478229;0,058038308;-0,001403509;0,014322416;0,038969396;0,061996346;0,00281932;0,009276687;0,014341836;-0,04685828;0,005118516
28.06.2013;4;-0,004047906;0,057668543;0,847098209;2,628148039;0,988842685;-0,006914729;-0,121112379;0,021774716;0,014789847;0,000986485;0,011854186;-0,051025561;-0,054930794;-0,091314252;-0,09830759
28.03.2013;4;0,094183059;0,026044314;0,75779628;2,302185013;1,336306066;0,057249167;0,183017624;0,106542374;-0,028757941;-0,067236714;0,003359466;-0,08277845;-0,016946947;0,006613311;0,014051753
31.12.2012;4;-0,074979478;0,101399967;1,030359725;2,17992016;1,792325042;-0,004021526;0,009294026;-0,02542356;0,025564667;0,005428426;0,008636929;-0,106833844;0,020371075;-0,036346101;-0,011419374
28.09.2012;4;0,099695209;-0,005560669;0,610150037;2,218192103;0,940975651;0,081671107;0,161810463;0,041599062;0,015121532;0,028865655;0,010997456;0,02366041;0,037488507;0,046321109;-0,007876442
29.06.2012;4;-0,016078575;0,05805416;0,900540304;2,053187398;1,777366594;-0,192742587;0,28391204;-0,025875827;-0,051991716;-0,018982124;-0,009613634;0,037568448;-0,099451216;-0,083483515;-0,096388584
30.03.2012;4;0,007583951;0,015690981;0,665864814;1,993624905;1,461529646;0,041521942;-0,340696603;0,077314274;0,029047054;0,029478221;0,000944614;-0,074468956;0,093319197;0,041879771;0,020486091
30.12.2011;4;0,139024432;-0,006291977;0,554797666;2,117339265;0,885415701;0,221424904;-0,204162266;0,112044702;-0,032339238;-0,00263437;0,013063792;0,001385468;0,002577321;-0,081831157;0,008426227
30.09.2011;4;-0,104993238;0,101543741;1,062926342;2,080353626;2,041917433;-0,186311901;-0,176576773;-0,129552697;-0,080002484;-0,029651001;0,012525455;0,044896499;-0,145914087;-0,092694355;-0,184731838
30.06.2011;4;-0,044223438;-0,020946261;0,46371894;2,291968941;2,000461163;-0,111920382;-0,003423488;0,007520214;0,024006736;0,001558555;0,012946217;0,03142391;0,018003299;-0,000758269;0,043287122
31.03.2011;4;0,163794828;-0,104022137;0,133021844;2,345836135;1,350409746;0,155181946;-0,003638849;0,061907619;0,056219872;0,026297343;0,008020554;-0,024147034;0,07238453;0,002812941;0,016790518
31.12.2010;4;0,118536744;0,00862281;0,542192435;2,383777908;0,958925789;0,133375072;0,12896909;0,070475383;-0,018506709;-0,006639452;0,01342302;0,02881332;0,002138385;0,004975469;0,016064603
30.09.2010;4;0,177619489;0,082864948;0,881818234;2,333424628;0,306310066;0,055798534;-0,17575736;0,097771195;0,108020808;0,050302506;0,013605652;0,057143675;0,021951724;0,033213807;0,067692387
30.06.2010;4;-0,111047233;0,230139881;1,538904663;2,345893594;1,007647591;-0,102102537;0,176532453;-0,106298108;-0,098884287;-0,015865446;0,006599786;0,055266698;-0,060054428;-0,035547739;-0,015226447
31.03.2010;4;-0,015181551;0,103543319;0,877648385;2,380647379;0,641379304;0,053961104;-0,36475798;0,038696662;-0,05829684;-0,062915432;0,000136537;-0,004941044;0,020220731;0,0371284;-0,019889769
31.12.2009;4;0,089056235;0,06296967;0,676317816;2,430010381;0,007995872;0,116822685;0,140632745;0,069358227;-0,022030517;0,011694585;-0,000204799;-0,036254712;-0,000600601;0,0333033;0,013863519
30.09.2009;4;0,061183844;0,14117317;0,976583852;2,447239396;0,333235273;0,0102492;0,232951876;0,138029715;0,04234581;-0,029348592;0,000682827;0,071847679;0,037001622;-0,00412827;0,099897466
30.06.2009;4;-0,014832844;0,193316878;1,101289262;2,612287919;-0,558288236;0,341722797;0,015504187;0,103960105;0,057414146;0,138945044;0,00040992;0,026660434;0,08616212;0,057324683;0,174037279
