"";"Date";"Company";"Stock";"Assets.to.Market.Cap";"BV.Equity.to.Market.Cap";"Debt.to.Equity";"Net.Income";"Oil";"Gas";"Market";"EURUSD"
"87";2014-03-31;2;-0,0347917151501047;0,0424009008265762;0,0447857534997209;0,000760630631942157;0,35632183908046;0,03210729526519;0,0333333333333333;-0,00717876821989472;0,00189187222586039
"86";2014-06-30;2;0,213019891500904;-0,158242532545918;-0,165744816752965;0,00837512409948323;1,13983050847458;0,0373104941917701;0,0205902539464653;0,0224175247270875;-0,00559227249618712
"85";2014-09-30;2;-0,0670840787119857;0,0843715856247197;0,0281793253086219;0,194118665339507;-3,63366336633663;-0,134858119009206;-0,0762160950459538;0,0128546468092189;-0,0774905054046159
"84";2014-12-31;2;-0,33237456056248;0,37526164304997;0,278723023705448;0,207006734921929;2,61954887218045;-0,41564282580079;-0,298956563940791;0,0457768337548186;-0,0421977673976723
"83";2015-03-31;2;-0,0373384394447104;-0,0977693421864516;-0,136860074608097;0,312079008737602;-0,0338595762359784;-0,106438896189225;-0,0861889927310487;-0,0026342263145463;-0,112993883286494
"82";2015-06-30;2;-0,0447538538040775;-0,242308496984742;-0,208109784641217;0,0392810488676997;0,204042141474952;0,24936974789916;0,0727272727272726;-0,00881013404499973;0,0387661914080702
"81";2015-09-30;2;-0,320492798889467;0,158992012386236;-0,00776036814033914;0,345253801564481;0,00982142857142857;-0,241802589540945;-0,108757062146893;-0,0757574983640293;0,00269130707813752
"80";2015-12-31;2;0,135597548518897;-0,403441456398816;-0,689024223091886;1,83159943638687;0,275508399646331;-0,178531825238412;-0,0740887480190174;0,0700246243406386;-0,0281828755480002
"236";1996-09-30;3;-0,101523958994557;0,14488189173064;0,142281685717452;-0,025956542108062;0,628947141330395;0,165391969407266;-0,23943661971831;0,0402396624353184;-0,00039035053478019
"235";1996-12-31;3;0,022602484437497;0,018525963964354;-0,0836940765104811;0,206388409782023;-0,830592185691698;0,063166529942576;0,245257452574526;0,0962401566771391;-0,00687285223367691
"234";1997-03-31;3;-0,0773520035686697;0,0756051658478203;0,129274235492464;-0,0553921147102841;0,593957471374964;-0,212577160493827;-0,301414581066377;0,0209684473020629;-0,0835168291915697
"233";1997-06-30;3;0,0269511742127203;-0,13846067667226;-0,135669802161551;-0,023755162016752;0,942457442955451;-0,0298873101420872;0,110591900311526;0,165462894188019;-0,0342371717865111
"232";1997-09-30;3;0,014577376646342;0,358353153052418;0,190623780613647;0,277441255673807;0,950433127452123;0,0696969696969696;0,440860215053763;0,0355098992674112;-0,0132385606397156
"231";1997-12-31;3;0,229881219831025;-0,169395062430411;-0,208538750929523;0,0647935822095074;-0,985795658235411;-0,1671388101983;-0,265412070084361;-0,00465812907082851;-0,0177381595533946
"230";1998-03-31;3;0,0747690212390032;-0,0762618634002767;-0,095858677448864;0,0773503311739797;-7,68255748738082;-0,115079365079365;0,113957597173145;0,1127381060767;-0,0293335777798149
"229";1998-06-30;3;0,0717380322450833;-0,0653322988355009;-0,0809200534508777;0,0119468545905758;-3,05136382710869;-0,0916079436258808;-0,02101506740682;0,0172969840223643;0,0247426574747379
"228";1998-09-30;3;0,0101420850592986;0,0508607025011796;0,016746597460998;-0,00587718195064255;4,29944358072171;0,138222849083216;-0,0145808019441069;-0,123926358437937;0,0787945811445951
"227";1998-12-31;3;0,0301207677889293;-0,0871935545056214;-0,163494969308567;0,234380161276204;-2,53332844382339;-0,253407682775713;-0,200575421290588;0,170709533293721;0,0025627883136852
"226";1999-03-31;3;-0,187136994767734;0,260251136179541;0,283620514056013;0,00331318301078837;-0,496758731285607;0,390871369294606;0,0349614395886889;0,0658644677354181;-0,0829925017041581
"225";1999-06-30;3;0,0599527744982291;-0,0271856655169416;-0,059421671676041;0,0389964815980355;-1,44398643308087;0,150954653937947;0,189269746646796;0,121053610404898;-0,0381899275227654
"224";1999-09-30;3;-0,020361335739268;0,143271981818472;0,307556906114752;-0,220701897247725;18,2078939066162;0,270606531881804;0,146198830409357;-0,0577760438837242;0,032170804753164
"223";1999-12-31;3;-0,154733371233656;0,392621955766099;0,1528600562835;0,282357311292955;-1,02035502208843;0,0444716442268462;-0,151239067055394;0,112234157818159;-0,0582178959191314
"222";2000-03-31;3;0,0300560120094913;0,0659022259577344;0,0123437152220238;0,207129647755831;-5,23760806916427;0,0507812499999999;0,264491197939029;-0,0500290507535801;-0,0503875968992248
"221";2000-06-30;3;0,254639859171851;-0,143820748606584;-0,191291533070076;0,0566746860999006;0,610003740351593;0,20817843866171;0,519864176570458;-0,0434016698513908;-0,00313971742543171
"220";2000-09-29;3;0,57293691998318;-0,400190181215328;-0,33505428222685;-0,26539932307757;0,701494869964476;-0,0510769230769231;0,158623771224307;0,019431656122283;-0,0731758530183727
"219";2000-12-29;3;-0,0685470316226353;0,186396461371053;0,0262994071407474;-0,00534871931923272;-1,7084383231095;-0,130998702983139;0,884882375626687;0,0127622778126209;0,0678522881739918
"218";2001-03-30;3;0,0447312035737223;-0,0280982208347818;-0,027603228284425;0,000729294668632185;-1,9688931250898;-0,0190298507462687;-0,485933503836317;-0,0841830562212323;-0,0700116686114352
"217";2001-06-29;3;-0,288176301466368;0,431948347228915;0,908009382930523;-0,371602101693362;0,194286313627059;-0,00152149106123998;-0,383880597014925;0,0631272282609795;-0,0315957568153303
"216";2001-09-28;3;-0,182860330840629;0,158120272243139;0,218535224483965;-0,118156254795062;0,117375754437287;-0,107428571428571;-0,275193798449612;-0,157567794028032;0,0734982332155477
"215";2001-12-31;3;0,00759435660741767;-0,0549171477511004;-0,179445231217679;0,267658249873585;-0,836090543455872;-0,15322236448997;0,145276292335116;0,132685169696504;-0,0240289664252798
"214";2002-03-28;3;-0,0275262569210134;0,239120411972717;0,159526590154813;0,563773749740264;-0,477413274248487;0,326108870967742;0,277431906614786;0,0381619518036223;-0,0200112422709386
"213";2002-06-28;3;-0,344704489920586;0,572892923720201;0,549109734719669;0,0309112617261152;6,45594051574118;0,0209045990117826;-0,0115747791653974;-0,111561581477786;0,137432602959734
"212";2002-09-30;3;-0,407696565385848;-0,16475588306884;-0,617762537961376;1,60714599880986;-18,5029939103312;0,133655994043187;0,275192604006163;-0,178652336946056;-0,0049420070600101
"211";2002-12-31;3;-0,0150501672240801;0,245440967631024;-0,137650433569166;0,40283265888215;-0,984727819879922;0,0246305418719212;0,157322377960367;0,098749593318168;0,0634502331238596
"210";2003-03-31;3;-0,119894137621093;0,206010997644231;0,353326224049045;-0,0768879639177213;-3,67394824575329;-0,00512820512820513;0,0565880141992065;-0,0418982860663922;0,0403164315669081
"209";2003-06-30;3;0,156028368794326;-0,158154642296173;-0,1209092767593;-0,0465838504989689;-0,624044124631899;-0,0273840206185566;0,0693675889328063;0,124286016368603;0,0546953733394412
"208";2003-09-30;3;0,125153374233129;-0,105956859472043;-0,0158650823028892;-0,0970140136354256;1,86981033747611;-0,0327923153362041;-0,107373868046572;0,0322321444470164;0,0125955524669909
"207";2003-12-31;3;0,0567066521264994;0,00960737234365572;0,0172821180282249;-0,081827568571854;-0,613223276929426;0,113698630136986;0,281366459627329;0,127099986415182;0,0804666723856911
"206";2004-03-31;3;0,179566563467492;-0,167318476607735;-0,117598944337424;-0,0240448527967956;0,0469503606641341;0,0996309963099629;-0,0413637098077234;-0,00920420282535158;-0,0221516474791584
"205";2004-06-30;3;0,00612423447069119;-0,00632537141377396;0,0133859246595727;-0,0549412125918837;-0,216546400858847;0,0360738255033557;0,037417832462498;0,00750938915010078;-0,00941864241636899
"204";2004-09-30;3;-0,0991304347826087;0,0258033088468667;-0,541159335432374;1,45554031803109;-20,7044334975369;0,339811066126856;0,103980503655565;-0,0340386834146584;0,019344262295082
"203";2004-12-31;3;0,0907335907335909;-0,152809762100002;0,185387586627964;-0,364651567705619;-1,08802816901408;-0,124697824335213;-0,0950699043414275;0,0697144024912031;0,0899002894821485
"202";2005-03-31;3;0,0646017699115043;-0,0917189211850589;-0,0390698406328618;0,0227123813322295;-0,33;0,275028768699655;0,24459261668564;-0,0258972216477588;-0,0435295853622546
"201";2005-06-30;3;0,0980881130507067;-0,176764798991191;-0,0538775483364247;-0,102455136015764;-0,194029850746269;0,0198555956678701;-0,0878087024696197;-0,0217817238779257;-0,0660290033940141
"200";2005-09-30;3;0,125662376987131;-0,0788472448551764;-0,0856515135954667;-0,0293934982940255;-0,0740740740740741;0,172389380530973;0,994126915914625;0,028586944779401;-0,0067723818962671
"199";2005-12-30;3;-0,135843981170141;0,199798110905956;0,23158187718508;-0,0550930864648013;0,62;-0,0785024154589371;-0,193664248258027;0,0140793096596553;-0,0147181107600198
"198";2006-03-31;3;-0,0715953307392996;0,0286059652424694;0,113015611053716;-0,0397847420622362;0,0864197530864197;0,0915792922673656;-0,357683741648107;0,0365588989969675;0,022702337750021
"197";2006-06-30;3;0,0477787091366304;-0,0294573759622327;0,0662451032075779;-0,0730742869992789;1,20454545454545;0,109560258141978;-0,153398058252427;0,00368159347286779;0,055537217362601
"196";2006-09-29;3;0,1456;-0,11527838256399;-0,0925563902900197;-0,0459421342512965;-0,572164948453608;-0,14905992154741;-0,0792922673656619;0,0474295574437097;-0,00914705652411838
"195";2006-12-29;3;0,157821229050279;-0,107508094517196;-0,146944501398088;0,0116946699035914;-0,192771084337349;-0,0295660467334287;0,120818505338078;0,0671354825341401;0,041265583083478
"194";2007-03-30;3;0,0820265379975876;-0,116581772420699;-0,0417106738829824;-0,0436316804087638;0,940298507462687;0,0789516789516791;0,227178917288458;-0,00872973525954508;0,0118966431764794
"193";2007-06-29;3;-0,0301003344481607;0,0331605237081099;0,0534007853084185;0,0022879133217511;-0,461538461538462;0,0730226203127372;-0,123803363518758;0,0853359343065398;0,0140032948929161
"192";2007-09-28;3;-0,0787356321839079;0,0870271638458623;0,117452819483874;-0,0132293226898467;0,3;0,1553480475382;0,014321570943452;0,0363206653630275;0,0536149471974005
"191";2007-12-31;3;0,0686213349968807;-0,0387714072436502;-0,0297050170496051;-0,0195151841368802;0,186813186813187;0,175361253979917;0,0892285298398835;-0,0453962864584045;0,0225695661316324
"190";2008-03-31;3;-0,166958552247519;0,158894359177654;0,226847295782161;-0,0620051423646807;0,12962962962963;0,0583454886434673;0,349859681945744;-0,0755328756816904;0,0821852080334498
"189";2008-06-30;3;0,124737210932025;-0,119709399915835;-0,107446602499761;-0,022746910635746;-0,172131147540984;0,378224059854302;0,321948321948322;-0,0744424846019168;-0,00209019508487464
"188";2008-09-30;3;-0,0922118380062305;0,155816103119793;0,150271702136893;-0,00549753772310219;0,346534653465347;-0,281142857142857;-0,442971616865124;-0,0439955559510521;-0,105553792446842
"187";2008-12-31;3;-0,133836650652025;0,183121742226137;0,123833194753956;0,0568390526437254;-0,360294117647059;-0,556836248012719;-0,244151653670341;-0,191165330035224;-0,00858643201816633
"186";2009-03-31;3;-0,173534072900158;0,14606252380086;0,226692383842616;-0,0440631829960174;-0,229885057471264;0,113452914798206;-0,328352899324084;-0,133023942646122;-0,0516069000071577
"185";2009-06-30;3;0,062320230105465;-0,102329665555165;-0,0246175853364056;-0,109139451471104;0,283582089552239;0,407370116794201;0,015625;0,11014440945627;0,0590943396226415
"184";2009-09-30;3;0,121841155234657;-0,170689010687958;-0,037272763287904;-0,189208578327499;0,325581395348837;0,0103019029904135;0,26232073011734;0,149790458150823;0,043255184208651
"183";2009-12-31;3;0,16733708769107;-0,0934653020844821;-0,127961471415952;0,0482929549130136;-0,0789473684210526;0,12392012462824;0,151001859120016;0,0736974222324726;-0,0217896174863388
"182";2010-03-31;3;-0,0103376981392144;-0,0191124282633307;0,0288640678073236;-0,0734989100409271;0,0857142857142857;0,0554435483870968;-0,305635319454415;0,0410987672671305;-0,056630123594721
"181";2010-06-30;3;-0,0835654596100278;0,029498305216813;0,153138074264676;-0,112686650063301;-0,289491228070175;-0,0970630372492838;0,193073145515637;-0,0997187893480757;-0,0941524796447076
"180";2010-09-30;3;0,194528875379939;-0,171312130103911;-0,147575479109522;-0,0513581615522573;0,518556013728734;0,0573846357265636;-0,161178509532062;0,103747485681429;0,114070926621997
"179";2010-12-31;3;0;0,032114662920459;0,0175283575814629;-0,00435534804502975;0,00813008130081301;0,142678504439165;0,137654958677686;0,0731791194886936;-0,0183365116620214
"178";2011-03-31;3;0,11704834605598;-0,128570749622521;-0,0865591779978383;-0,0547953475540121;0,193548387096774;0,167870431166557;-0,0036322360953462;0,0641087764121991;0,0578302450687387
"177";2011-06-30;3;0,101936218678816;-0,0896401148286475;-0,0804346764381615;-0,0212951884934618;-0,195945945945946;-0,105884557721139;-0,00341763499658249;0,00767955141874056;0,0242972171210623
"176";2011-09-30;3;0,013953488372093;0,0498834903254644;0,252121033770755;-0,214496263167508;7,17647058823529;-0,169985328023475;-0,161865569272977;-0,120905340114738;-0,0768859467659633
"175";2011-12-30;3;0,0239551478083588;0,0114669302928677;-0,0200985698831048;0,00996934793344544;-0,879753340184995;0,247853535353535;-0,184669939989089;0,119502848796615;-0,0318219167849406
"174";2012-03-30;3;-0,0184171229467397;0,0460013365829661;0,0310719898979317;0,0747069255596207;0,256410256410256;0,0423960335930385;-0,288725326196052;0,0813975949371234;0,0294730344880796
"173";2012-06-29;3;0,0481744421906695;-0,0408719729486515;-0,0359265536585322;-0,0127904371266907;-0,142857142857143;-0,175305765870705;0,328316086547507;-0,0251248104002108;-0,0506632691298809
"172";2012-09-28;3;0,0304789550072568;-0,0296179370572888;-0,0465030297308639;0,00428868512232124;-0,920634920634921;0,0850988700564972;0,175637393767705;0,0432481450051979;0,0152364411462857
"171";2012-12-31;3;-0,0962441314553991;0,124420707083502;0,11647195617994;-0,0177513031941736;12,4;-0,00401345048269882;0,0093373493975904;-0,0247813335139274;0,0258942457231725
"170";2013-03-28;3;0,244675324675325;-0,215136301889859;-0,184498476840495;-0,0747825239299422;0,0970149253731343;0,0589196253539535;0,200835571471203;0,112514060441967;-0,0283483665580231
"169";2013-06-28;3;-0,0196160267111854;-0,0126509641301318;-0,0221883757985857;-0,0256745270325746;-1,68027210884354;-0,00689087730124449;-0,114065606361829;0,0227087211750971;0,0148997581714642
"168";2013-09-30;3;0,0204342273307791;-0,0238550647054846;-0,00373304999274177;-0,0419207090601864;-2,51;0,0597555923777961;-0,00140252454417949;0,0147602886730697;0,039738662567256
"167";2013-12-31;3;-0,0329578639966625;0,0473411183353827;0,0497024889458589;-0,0185265307139273;-0,251655629139073;-0,0382097136714551;0,188202247191011;0,095639230730082;0,0159680638722555
"166";2014-03-31;3;0,0220017256255393;-0,00563521259742485;-0,00405336422667946;0,00491849389966894;0,63716814159292;0,03210729526519;0,0333333333333333;-0,00717876821989472;0,00189187222586039
"165";2014-06-30;3;0,0780920219501899;-0,0868677879406885;-0,0702263077055408;-0,00900944553610265;-0,421621621621622;0,0373104941917701;0,0205902539464653;0,0224175247270875;-0,00559227249618712
"164";2014-09-30;3;-0,0418950665622553;0,049821765404421;0,0550487934075217;-3,27700695870357e-05;0,336448598130841;-0,134858119009206;-0,0762160950459538;0,0128546468092189;-0,0774905054046159
"163";2014-12-31;3;-0,0425010216591745;0,0984346116400526;0,0613948654219216;0,0130179466225695;0,230769230769231;-0,41564282580079;-0,298956563940791;0,0457768337548186;-0,0421977673976723
"162";2015-03-31;3;-0,128894579598805;0,121202794455037;0,153974840568972;-0,0376790354972068;-0,255681818181818;-0,106438896189225;-0,0861889927310487;-0,0026342263145463;-0,112993883286494
"161";2015-06-30;3;-0,0676139147476727;0,069167725226078;0,0667575519965098;0,00445394011219424;-0,412213740458015;0,24936974789916;0,0727272727272726;-0,00881013404499973;0,0387661914080702
"160";2015-09-30;3;-0,0520231213872833;0,0164150090283635;-0,0591928852743906;0,132237898277641;-6,07792207792208;-0,241802589540945;-0,108757062146893;-0,0757574983640293;0,00269130707813752
"159";2015-12-31;3;0,0177383592017739;-0,0368746006329232;-0,161470984414232;0,19486192990811;0,301790281329923;-0,178531825238412;-0,0740887480190174;0,0700246243406386;-0,0281828755480002
"315";1996-09-30;4;0,0614406779661017;-0,0459636440725682;-0,0389314060908073;-0,0118261375461943;-0,248853211009174;0,165391969407266;-0,23943661971831;0,0402396624353184;-0,00039035053478019
"314";1996-12-31;4;0,0379241516966068;-0,0440895568268051;-0,0300337829618714;-0,111761815818551;-0,291603053435115;0,063166529942576;0,245257452574526;0,0962401566771391;-0,00687285223367691
"313";1997-03-31;4;0,0711538461538462;-0,0648929953413186;-0,0355119995256428;-0,019345533303304;0,790948275862069;-0,212577160493827;-0,301414581066377;0,0209684473020629;-0,0835168291915697
"312";1997-06-30;4;0,0619403949730701;-0,0590119088029377;-0,0366243434224258;-0,0735490811124704;-0,00962695547533093;-0,0298873101420872;0,110591900311526;0,165462894188019;-0,0342371717865111
"311";1997-09-30;4;0,123414879574127;-0,0996049601962246;-0,0854623528396461;-0,0634739183822358;-0,116646415552855;0,0696969696969696;0,440860215053763;0,0355098992674112;-0,0132385606397156
"310";1997-12-31;4;-0,0729883244685334;0,0801458706094081;0,106623153539303;-0,0473710052143763;0,203576341127923;-0,1671388101983;-0,265412070084361;-0,00465812907082851;-0,0177381595533946
"309";1998-03-31;4;0,0430207792207793;-0,0282606162824152;-0,0382043039232514;0,164627597545631;-0,420571428571429;-0,115079365079365;0,113957597173145;0,1127381060767;-0,0293335777798149
"308";1998-06-30;4;0,0428002579918966;-0,032885112282493;-0,0307972278510181;0,015993611455866;0,138067061143984;-0,0916079436258808;-0,02101506740682;0,0172969840223643;0,0247426574747379
"307";1998-09-30;4;0,00373253731343288;0,010245652813219;-0,005388298084548;-0,00726134768082176;-0,20103986135182;0,138222849083216;-0,0145808019441069;-0,123926358437937;0,0787945811445951
"306";1998-12-31;4;-0,0133828837080937;0,0117733775471664;-0,0194032077496235;0,0876117452979343;-1,4468546637744;-0,253407682775713;-0,200575421290588;0,170709533293721;0,0025627883136852
"305";1999-03-31;4;0,07008160351879;-0,0374927605006494;-0,0602100581946123;0,0663126745263138;-2,59708737864078;0,390871369294606;0,0349614395886889;0,0658644677354181;-0,0829925017041581
"304";1999-06-30;4;0,0711278873239437;-0,0515946438746647;-0,0696891500137703;0,000963806528521071;0,0638297872340425;0,150954653937947;0,189269746646796;0,121053610404898;-0,0381899275227654
"303";1999-09-30;4;-0,0664046638741209;0,119398191787802;0,0814476797444056;0,0139701845517125;0,662857142857143;0,270606531881804;0,146198830409357;-0,0577760438837242;0,032170804753164
"302";1999-12-31;4;-0,023943661971831;0,0375451206458824;0,0497797184392368;0,0464622779031896;0,390034364261168;0,0444716442268462;-0,151239067055394;0,112234157818159;-0,0582178959191314
"301";2000-03-31;4;0,0671007215007215;-0,0431124683255454;-0,0429832847894252;-0,014990835948554;0,290482076637824;0,0507812499999999;0,264491197939029;-0,0500290507535801;-0,0503875968992248
"300";2000-06-30;4;-0,0824880784442694;0,092143460361778;0,133787759416305;-0,187244178482102;0,0689655172413793;0,20817843866171;0,519864176570458;-0,0434016698513908;-0,00313971742543171
"299";2000-09-29;4;0,00515725257803672;0,0182405312015127;0,02064477218195;-0,0705381401118092;0,371863799283154;-0,0510769230769231;0,158623771224307;0,019431656122283;-0,0731758530183727
"298";2000-12-29;4;-0,00952961876832841;0,134369767044451;0,097652254424941;0,247633158249447;0,331809274983671;-0,130998702983139;0,884882375626687;0,0127622778126209;0,0678522881739918
"297";2001-03-30;4;0,0398211223436004;-0,1195526273239;-0,00578580453787511;-0,326160210927954;0,193231976459049;-0,0190298507462687;-0,485933503836317;-0,0841830562212323;-0,0700116686114352
"296";2001-06-29;4;0,030751708428246;-0,00325455160874556;0,0131379530044844;-0,0396751422763582;-0,133579942457871;-0,00152149106123998;-0,383880597014925;0,0631272282609795;-0,0315957568153303
"295";2001-09-28;4;-0,0635359116022099;0,0792753888709611;0,105215045068674;-0,0518648076559969;-0,398007590132827;-0,107428571428571;-0,275193798449612;-0,157567794028032;0,0734982332155477
"294";2001-12-31;4;0,0573451327433628;-0,00813656895524205;-0,15247641671167;0,777237408463302;-2,98739164696612;-0,15322236448997;0,145276292335116;0,132685169696504;-0,0240289664252798
"293";2002-03-28;4;0,00736524941412785;0,0065067538132238;-0,00249778979271051;0,0187639574749159;-1,28747026169707;0,326108870967742;0,277431906614786;0,0381619518036223;-0,0200112422709386
"292";2002-06-28;4;-0,0196078431372549;0,00610119305169348;0,00837342903777165;-0,0495240557818588;-0,438620689655172;0,0209045990117826;-0,0115747791653974;-0,111561581477786;0,137432602959734
"291";2002-09-30;4;-0,217514124293785;0,258209824127016;0,216953223845138;0,0343444965974242;-3,22113022113022;0,133655994043187;0,275192604006163;-0,178652336946056;-0,0049420070600101
"290";2002-12-31;4;-0,0399999999999999;0,0541133133430351;0,0252346055271405;0,000790994828110639;-2;0,0246305418719212;0,157322377960367;0,098749593318168;0,0634502331238596
"289";2003-03-31;4;-0,0275270758122743;0,080518896597686;0,067684619046045;-0,0948286682565583;1,12389380530973;-0,00512820512820513;0,0565880141992065;-0,0418982860663922;0,0403164315669081
"288";2003-06-30;4;0,116782675947409;-0,112816797454567;-0,0702769549394521;-0,174638598072523;-0,166666666666667;-0,0273840206185566;0,0693675889328063;0,124286016368603;0,0546953733394412
"287";2003-09-30;4;-0,010387811634349;0,0194066613819292;0,0424015214492225;-0,0194679393280727;0,234375;-0,0327923153362041;-0,107373868046572;0,0322321444470164;0,0125955524669909
"286";2003-12-31;4;0,209097270818754;-0,171465887990442;-0,148585778708341;-0,0776107175557804;-0,121518987341772;0,113698630136986;0,281366459627329;0,127099986415182;0,0804666723856911
"285";2004-03-31;4;0,0160898252112513;0,0272307277996199;0,0344315755581233;-0,0638872199437492;0,476657060518732;0,0996309963099629;-0,0413637098077234;-0,00920420282535158;-0,0221516474791584
"284";2004-06-30;4;0,0721120984278879;-0,0248479309773592;0,00422046697625107;-0,0879020705821072;0,610070257611241;0,0360738255033557;0,037417832462498;0,00750938915010078;-0,00941864241636899
"283";2004-09-30;4;0,139942620337902;-0,0935165678084613;-0,0790191133066242;-0,0636371053275679;-0,224;0,339811066126856;0,103980503655565;-0,0340386834146584;0,019344262295082
"282";2004-12-31;4;-0,0210663683818047;0,0517808086124488;0,083481986953867;-0,0986647207458394;0,0746641674476726;-0,124697824335213;-0,0950699043414275;0,0697144024912031;0,0899002894821485
"281";2005-03-31;4;0,110455151399733;-0,0704705948583341;-0,0686586876199077;-0,0484470598660335;-0,221802325581395;0,275028768699655;0,24459261668564;-0,0258972216477588;-0,0435295853622546
"280";2005-06-30;4;-0,0409878237009089;0,0853455974771742;0,0932307102963173;-0,0202757330375928;0,376167351512888;0,0198555956678701;-0,0878087024696197;-0,0217817238779257;-0,0660290033940141
"279";2005-09-30;4;0,157546494992847;0,0105877868579443;-0,00540583098480526;-0,00853304990646041;-0,0244299674267101;0,172389380530973;0,994126915914625;0,028586944779401;-0,0067723818962671
"278";2005-12-30;4;-0,122972346670786;0,155901356023245;0,193790067287927;-0,108023427082335;0,153032832498609;-0,0785024154589371;-0,193664248258027;0,0140793096596553;-0,0147181107600198
"277";2006-03-31;4;0,0211379249603663;0,00131356336978084;0,0206044013280166;-0,0905568936288711;-0,0357142857142857;0,0915792922673656;-0,357683741648107;0,0365588989969675;0,022702337750021
"276";2006-06-30;4;0,0705537346903571;-0,0325633223453601;-0,0278590719612827;-0,171933839368691;0,0893393393393393;0,109560258141978;-0,153398058252427;0,00368159347286779;0,055537217362601
"275";2006-09-29;4;0,0451176281018369;-0,0136607908164185;0,00341586895565608;-0,0344606122727007;0,15253847920974;-0,14905992154741;-0,0792922673656619;0,0474295574437097;-0,00914705652411838
"274";2006-12-29;4;0,133672525439408;-0,12151458127512;-0,120340094405063;-0,0440219034501293;-0,248156268686466;-0,0295660467334287;0,120818505338078;0,0671354825341401;0,041265583083478
"273";2007-03-30;4;0,00584795321637417;0,0267754411782998;0,037910169045522;-0,0245145238714394;0,25;0,0789516789516791;0,227178917288458;-0,00872973525954508;0,0118966431764794
"272";2007-06-29;4;0,138994050838291;-0,105171930916301;-0,0952370196120428;-0,206851831838323;0,141039236479321;0,0730226203127372;-0,123803363518758;0,0853359343065398;0,0140032948929161
"271";2007-09-28;4;0,110873694207028;-0,0775057710419552;-0,0676716452689432;-0,268846800199846;-0,308921933085502;0,1553480475382;0,014321570943452;0,0363206653630275;0,0536149471974005
"270";2007-12-31;4;-0,00267151100662535;0,0797525584296396;0,04158012820544;0,162481829815254;0,311188811188811;0,175361253979917;0,0892285298398835;-0,0453962864584045;0,0225695661316324
"269";2008-03-31;4;-0,0853959069966784;0,123211936405155;0,12351429228751;-0,0857674179999359;0,0601025641025641;0,0583454886434673;0,349859681945744;-0,0755328756816904;0,0821852080334498
"268";2008-06-30;4;0,161316776007498;-0,0652571571463208;-0,0899573954289325;-0,0556451801454255;0,156153250773994;0,378224059854302;0,321948321948322;-0,0744424846019168;-0,00209019508487464
"267";2008-09-30;4;-0,167961262987995;0,234988425324136;0,284095606538939;-0,0114134336857222;0,321004184100418;-0,281142857142857;-0,442971616865124;-0,0439955559510521;-0,105553792446842
"266";2008-12-31;4;-0,103176527643065;0,0993755465904601;0,129756463789919;0,279401452541948;-0,379830229317116;-0,556836248012719;-0,244151653670341;-0,191165330035224;-0,00858643201816633
"265";2009-03-31;4;-0,0909828308773828;0,0879802101782027;0,108672610515273;0,359057676685621;-0,624719101123596;0,113452914798206;-0,328352899324084;-0,133023942646122;-0,0516069000071577
"264";2009-06-30;4;-0,0147233789411064;0,0258132131796621;0,0221889213124491;-0,0184143627708682;-0,050081654872074;0,407370116794201;0,015625;0,11014440945627;0,0590943396226415
"263";2009-09-30;4;0,0630943396226416;-0,050807549654417;-0,0295791473903432;-0,15214743730833;1,19541547277937;0,0103019029904135;0,26232073011734;0,149790458150823;0,043255184208651
"262";2009-12-31;4;0,0931421269345448;-0,0752237845965734;-0,0733916143582895;-0,0170814440483195;-0,198642652049073;0,12392012462824;0,151001859120016;0,0736974222324726;-0,0217896174863388
"261";2010-03-31;4;-0,0150668918041304;0,0414080058328037;0,0531072388148868;-0,0481644510960472;0,482736156351792;0,0554435483870968;-0,305635319454415;0,0410987672671305;-0,056630123594721
"260";2010-06-30;4;-0,105103521033892;0,13495903953887;0,165630842461906;-0,0341568087015232;0,188268892794376;-0,0970630372492838;0,193073145515637;-0,0997187893480757;-0,0941524796447076
"259";2010-09-30;4;0,194370763336281;-0,136943337489995;-0,141199405692905;-0,0123915499971272;-0,303383250138658;0,0573846357265636;-0,161178509532062;0,103747485681429;0,114070926621997
"258";2010-12-31;4;0,125848241826033;-0,0715531453544077;-0,0849803886584143;0,0516425551720126;0,405254777070064;0,142678504439165;0,137654958677686;0,0731791194886936;-0,0183365116620214
"257";2011-03-31;4;0,177972602739726;-0,106532167416152;-0,111890197832332;-0,0372310018624721;0,172993389990557;0,167870431166557;-0,0036322360953462;0,0641087764121991;0,0578302450687387
"256";2011-06-30;4;-0,0432598381244766;0,0866242529222098;0,101824281575246;-0,0524420609078722;0,244888101754951;-0,105884557721139;-0,00341763499658249;0,00767955141874056;0,0242972171210623
"255";2011-09-30;4;-0,0996693893426682;0,130307820183587;0,167450249124228;-0,190724045924968;0,0125452664252457;-0,169985328023475;-0,161865569272977;-0,120905340114738;-0,0768859467659633
"254";2011-12-30;4;0,149152176260935;-0,102224928001888;-0,121630909737023;0,0376781187166709;-0,345638012517563;0,247853535353535;-0,184669939989089;0,119502848796615;-0,0318219167849406
"253";2012-03-30;4;0,00761278195488711;0,0222263637320329;0,0302676586585864;-0,116367793958358;0,26312707398009;0,0423960335930385;-0,288725326196052;0,0813975949371234;0,0294730344880796
"252";2012-06-29;4;-0,015950004663744;0,0432733053169317;0,0620741632422411;0,0613720870050802;0,114201823520321;-0,175305765870705;0,328316086547507;-0,0251248104002108;-0,0506632691298809
