Date;Company;Stock;Assets to Market Cap;BV Equity to Market Cap;Debt to Equity;Net Income;Oil;Gas;Market;EURUSD;GBPUSD;CNYUSD;JPYUSD;RUBUSD;INRUSD;BRLUSD
31.03.1998;1;0,105207591;-0,101927068;-0,136541252;0,039356713;-0,272;-0,115079365;0,113957597;0,069128106;-0,029333578;0,016593727;0;-0,018673283;-0,024249285;-0,00744806;-0,018524718
31.12.1997;1;-0,044877979;0,039363992;0,115655964;-0,055836987;0,373626374;-0,16713881;-0,26541207;-0,055438129;-0,01773816;0,018321367;0,0006628;-0,077127019;-0,01623586;-0,077729573;-0,017864972
30.09.1997;1;0,04592;-0,018538671;-0,050849185;0,036051036;-0,073791349;0,06969697;0,440860215;-0,015690101;-0,013238561;-0,030019212;0,000746207;-0,049266728;-0,013529922;-0,009667025;-0,017762945
30.06.1997;1;0,136890951;-0,123909894;-0,114268636;-0,019110089;-0,096551724;-0,02988731;0,1105919;0,111992894;-0,034237172;0,017222426;0,00058072;0,080465462;-0,00967705;0,002152853;-0,015891514
31.03.1997;1;0,099489796;-0,088858342;-0,12575599;0,050936312;-0,128256513;-0,21257716;-0,301414581;-0,030031553;-0,083516829;-0,044690782;0,00033195;-0,06537082;-0,030747031;-0,000717103;-0,019732059
31.12.1996;1;0,177177177;-0,132072265;-0,076304494;-0,075314403;0,599358974;0,06316653;0,245257453;0,044570157;-0,006872852;0,094997764;0,00041511;-0,037206194;-0,027735808;-0,002146691;-0,016847049
30.09.1996;1;-0,041728825;0,055709612;0,054017846;-0,044875228;-0,006369427;0,165391969;-0,23943662;-0,012980338;-0,000390351;0,008114897;0,002413449;-0,015031819;-0,053910557;-0,018954019;-0,016765385
31.12.2015;2;0,135597549;-0,403441457;-0,689024223;1,831599436;0,2755084;-0,178531825;-0,074088748;0,067074624;-0,028182876;-0,025912216;-0,021103483;-0,003116759;-0,103989536;-0,009899692;-0,00315831
30.09.2015;2;-0,320492799;0,158992013;-0,007760368;0,345253802;0,009821429;-0,24180259;-0,108757062;-0,077767498;0,002691307;-0,037169043;-0,023342439;0,021928213;-0,153846154;-0,02983081;-0,213842334
30.06.2015;2;-0,044753854;-0,242308497;-0,208109785;0,039281049;0,204042141;0,249369748;0,072727273;-0,010460134;0,038766191;0,060332029;-0,001302003;-0,019341663;0,051804424;-0,020314058;0,030051151
31.03.2015;2;-0,037338439;-0,097769342;-0,136860075;0,312079009;-0,033859576;-0,106438896;-0,086188993;-0,002484226;-0,112993883;-0,048725685;0,000992987;-0,003710353;-0,002901915;0,01486119;-0,170951497
31.12.2014;2;-0,332374561;0,375261643;0,278723023;0,207006735;2,619548872;-0,415642826;-0,298956564;0,045696834;-0,042197767;-0,03922778;-0,010865562;-0,083881579;-0,317893903;-0,020927497;-0,077506112
30.09.2014;2;-0,067084079;0,084371585;0,028179325;0,194118665;-3,633663366;-0,134858119;-0,076216095;0,012624647;-0,077490505;-0,052203905;0,010734008;-0,075894214;-0,141400408;-0,030261183;-0,094732182
30.06.2014;2;0,213019892;-0,158242532;-0,165744816;0,008375124;1,139830508;0,037310494;0,020590254;0,022007525;-0,005592272;0,026647461;0,002051728;0,018788066;0,031556802;-0,002694611;0,026118556
31.03.2014;2;-0,034791715;0,0424009;0,044785753;0,000760631;0,356321839;0,032107295;0,033333333;-0,007358768;0,001891872;0,006341729;-0,025979531;0,020006318;-0,061533399;0,033096195;0,040652328
31.12.2013;2;0,009396288;0,034549558;0,085028429;-0,170502127;-0,431372549;-0,038209714;0,188202247;0,095409231;0,015968064;0,022921043;0,010649367;-0,067092338;-0,016504854;0,011070803;-0,06082131
30.09.2013;2;0,015626864;-0,097438609;-0,043284371;-0,151556521;-0,704347826;0,059755592;-0,001402525;0,014430289;0,039738663;0,063958457;0,002823298;0,009319849;0,014445174;-0,04577738;0,005131638
28.06.2013;2;0,086443753;-0,050390433;-0,052490067;0,000756164;0,443514644;-0,006890877;-0,114065606;0,022028721;0,014899758;0,000986972;0,011924725;-0,049745619;-0,053449347;-0,087269162;-0,093629929
28.03.2013;2;-0,017070064;0,034501593;0,038129428;-0,009877696;0,073353293;0,058919625;0,200835571;0,11243406;-0,028348367;-0,065026146;0,003365115;-0,079444926;-0,016804155;0,006635227;0,014150943
31.12.2012;2;-0,092170695;0,136552501;0,122600473;0,040218066;2,711111111;-0,00401345;0,009337349;-0,025111334;0,025894246;0,005443187;0,008674335;-0,101325019;0,020579981;-0,035693512;-0,01135442
28.09.2012;2;-0,016156559;0,044521821;0,017586992;0,134837722;-0,494382022;0,08509887;0,175637394;0,042508145;0,015236441;0,029286305;0,011058151;0,023942538;0,038200065;0,04741069;-0,007845504
29.06.2012;2;-0,124950219;0,207149121;0,159391023;0,259781091;-0,553324969;-0,175305766;0,328316087;-0,02555481;-0,050663269;-0,018803098;-0,009567571;0,038283063;-0,094665885;-0,080093748;-0,091888929
30.03.2012;2;0,108854052;-0,078500004;-0,076592453;0,064535052;-0,329688814;0,042396034;-0,288725326;0,080457595;0,029473034;0,029917004;0,00094506;-0,07176371;0,097812098;0,0427691;0,020697371
30.12.2011;2;0,12886341;-0,029139954;-0,079764863;-0,035721481;0,186626747;0,247853535;-0,18466994;0,118662849;-0,031821917;-0,002630903;0,013149496;0,001386428;0,002580645;-0,078572478;0,008461828
30.09.2011;2;-0,34970419;0,568473422;0,608231696;-0,123411423;-0,204130262;-0,169985328;-0,161865569;-0,12159534;-0,076885947;-0,029215723;0,012604227;0,0459196;-0,135768051;-0,088527955;-0,168672815
30.06.2011;2;-0,05751604;0,099042565;0,12154379;-0,090753007;0,110229277;-0,105884558;-0,003417635;0,007549551;0,024297217;0,00155977;0,013030382;0,031922853;0,018166336;-0,000757981;0,044237675
31.03.2011;2;0,098045794;-0,061491042;-0,061040822;-0,030323809;0,64586357;0,167870431;-0,003632236;0,063878776;0,057830245;0,02664617;0,008052805;-0,023857827;0,07506866;0,002816901;0,016932271
31.12.2010;2;0,219619476;-0,08112799;-0,132015041;0,124765507;-0,114395887;0,142678504;0,137654959;0,073029119;-0,018336512;-0,00661746;0,013513514;0,02923244;0,002140673;0,004987867;0,016194332
30.09.2010;2;0,161183038;-0,03133518;-0,008905678;0,047064051;-0,095583355;0,057384636;-0,16117851;0,102807486;0,114070927;0,05158916;0,01369863;0,058807924;0,022194436;0,033771543;0,070036101
30.06.2010;2;-0,170541872;0,252782435;0,269062066;-0,061638396;0,220207353;-0,097063037;0,193073146;-0,100968789;-0,09415248;-0,015740253;0,006621612;0,05682243;-0,058286724;-0,034923339;-0,015111111
31.03.2010;2;-0,016186876;0,051887347;0,077368466;-0,059089098;0,203437657;0,055443548;-0,305635319;0,039518767;-0,056630124;-0,060977118;0,000136547;-0,004928857;0,020426555;0,037826269;-0,019693273
31.12.2009;2;0,123489056;-0,079241549;-0,086092706;-0,023356657;0,325304966;0,123920125;0,151001859;0,071947422;-0,021789617;0,011763234;-0,000204778;-0,035605381;-0,00060042;0,033864063;0,013960064
30.09.2009;2;0,272765073;-0,190830364;-0,194501708;-0,009672689;-0,00608023;0,010301903;0,26232073;0,148240458;0,043255184;-0,028922105;0,00068306;0,074491664;0,037694704;-0,00411976;0,105057606
30.06.2009;2;0,125760649;-0,109516374;-0,100109726;-0,00348408;-1,253121905;0,407370117;0,015625;0,109614409;0,05909434;0,149060951;0,000410004;0,027019002;0,089983022;0,058999594;0,19009993
31.03.2009;2;-0,140077821;0,046114471;0,036912329;0,117771367;-0,403540112;0,113452915;-0,328352899;-0,134153943;-0,0516069;-0,018502022;-0,001432958;-0,083204791;-0,134078212;-0,040311587;-0,004165702
31.12.2008;2;-0,285289605;0,23761531;0,230911713;0,378481229;-3,473590158;-0,556836248;-0,244151654;-0,19304533;-0,008586432;-0,180398764;0,003698377;0,169460951;-0,127725058;-0,035137166;-0,176952381
30.09.2008;2;-0,249784173;0,37868232;0,513455314;-0,11725233;-0,176030235;-0,281142857;-0,442971617;-0,046055556;-0,105553792;-0,106309291;0,000753941;0,000955921;-0,085814771;-0,082492889;-0,157844081
30.06.2008;2;0,150471776;-0,073101878;-0,109608006;-0,048319556;0,414792567;0,37822406;0,321948322;-0,075252485;-0,002090195;0,004335333;0,023069911;-0,06140963;0,002114662;-0,069314079;0,097148891
31.03.2008;2;0,123488934;-0,075030606;-0,07112825;-0,063382972;-0,047560752;0,058345489;0,349859682;-0,084632876;0,082185208;-0,000654912;0,04163319;0,121032633;0,048534122;-0,017498227;0,008519702
31.12.2007;2;0,194092827;-0,133478723;-0,123032833;-0,170307694;0,748636989;0,175361254;0,08922853;-0,062756286;0,022569566;-0,030430323;0,027698544;0,027324914;0,008697813;0,008986798;0,032624633
28.09.2007;2;0,103811742;-0,071653286;-0,059406259;-0,063017782;-0,031868649;0,155348048;0,014321571;0,023110665;0,053614947;0,019216409;0,014623001;0,072792216;0,03631213;0,02377463;0,052469136
29.06.2007;2;0,154031117;-0,106550862;-0,09343407;-0,051666653;0,285199889;0,07302262;-0,123803364;0,052915934;0,014003295;0,020784633;0,014526348;-0,043360434;0,009095634;0,069022543;0,06732551
30.03.2007;2;0,062998045;0,007004293;-0,04217529;0,28673344;-0,053551852;0,078951679;0,227178917;-0,046739735;0,011896643;0,00459465;0,01109375;0,010477438;0,013164824;0,016950653;0,038708298
29.12.2006;2;0,052373418;-0,017927124;-0,011922938;0,003404294;-0,195070349;-0,029566047;0,120818505;0,019065483;0,041265583;0,046311629;0,011697755;-0,007445048;0,017684887;0,037800845;0,016963897
29.09.2006;2;-0,073992674;0,153944095;0,152797957;-0,017368992;-0,105802038;-0,149059922;-0,079292267;-0,002900443;-0,009147057;0,012876698;0,011350919;-0,031696991;0,001879195;0,002717266;-0,004761905
30.06.2006;2;0,041825675;0,055140517;0,012113406;0,409555103;0,094873669;0,109560258;-0,153398058;-0,046428407;0,055537217;0,063953488;0,002966407;0,029207396;0,031570202;-0,03114542;0,000433088
31.03.2006;2;-0,04392878;0,084705644;0,116184848;0,002442695;-0,161503993;0,091579292;-0,357683742;-0,012211101;0,022702338;0,008241439;0,006698951;-0,00035319;0,038837745;0,009322645;0,079728782
30.12.2005;2;-0,089072055;0,182046147;0,188419451;-0,078511738;0,147347506;-0,078502415;-0,193664248;-0,03573069;-0,014718111;-0,023408717;0,0027517;-0,036087154;-0,007707679;-0,022711268;-0,046164139
30.09.2005;2;0,164396285;-0,092940009;-0,094209174;-0,162708733;0,168299236;0,172389381;0,994126916;-0,017483055;-0,006772382;-0,015182808;0,023101764;-0,022518026;0,002862869;-0,011012928;0,045952881
30.06.2005;2;0,05503838;-0,017785163;0,008750559;-0,081841066;0,049148681;0,019855596;-0,087808702;-0,062571724;-0,066029003;-0,052367099;-0,000413839;-0,034072645;-0,026205743;0,005162984;0,152419355
31.03.2005;2;0,210796915;-0,135826058;-0,133799628;-0,069473544;0,102384212;0,275028769;0,244592617;-0,061327222;-0,043529585;-0,014440621;0;-0,042179803;-0,005268996;-6,26E-03;-0,013000796
31.12.2004;2;0,009179804;0,047356243;0,056530741;-0,115075748;0,18108601;-0,124697824;-0,095069904;0,038504402;0,089900289;0,058609272;0,00E+00;0,072301089;0,053769725;0,057376672;0,078089245
30.09.2004;2;0,150631458;-0,042248785;-0,084746778;0,183056854;0,122414126;0,339811066;0,103980504;-0,061758683;0,019344262;-0,00461437;0,00E+00;-0,011638025;-0,005232558;4,5977E-05;0,078014184
30.06.2004;2;0,008802409;0,024831829;0,046736043;-0,055166424;0,107416444;0,036073826;0,037417832;-0,014660611;-0,009418642;-0,013974651;8,28E-05;-0,041392973;-0,01994302;-0,054347826;-0,061088593
31.03.2004;2;0,064611591;-0,034906907;-0,01407925;-0,104585384;0,323801479;0,099630996;-0,04136371;-0,026254203;-0,022151647;0,033822377;-8,28E-05;0,028304921;0,026315789;0,050228311;-0,001734104
31.12.2003;2;0,169599077;-0,134404535;-0,114738194;-0,107836925;-0,055412134;0,11369863;0,28136646;0,114439986;0,080466672;0,074617884;8,28E-05;0,040031222;0,049079755;0,00228833;0,003480278
30.09.2003;2;0,065785429;-0,035387353;-0,091631907;0,104382944;0,13331642;-0,032792315;-0,107373868;0,022802144;0,012595552;0,004351505;8,27815E-05;0,074269286;-0,009118541;0,035545024;-0,020454545
30.06.2003;2;0,053773891;0,037072541;-0,012858218;0,160833839;-0,27896108;-0,027384021;0,069367589;0,115066016;0,054695373;0,045428698;-8,27746E-05;-0,013938105;0,031347962;0,002375297;0,180415828
31.03.2003;2;0,137515154;-0,007052563;0,005655844;-0,226644913;0,874410322;-0,005128205;0,056588014;-0,051328286;0,040316432;-0,016956522;0;0,005941065;0,019169329;0,007177033;0,055575221
31.12.2002;2;-0,041378336;0,015579313;0,024113565;-0,032425016;0,234023531;0,024630542;0,157322378;0,090239593;0,063450233;0,026523846;0;0,024467438;-0,008238276;0,011127238;0,056469708
30.09.2002;2;0,034273;-0,025540535;-0,023019098;-0,030359581;0,001489987;0,133655994;0,275192604;-0,189782337;-0,004942007;0,022758396;0,00E+00;-0,017696999;-0,006610009;0,010757946;-0,246548323
28.06.2002;2;0,010548001;-0,033125636;-0,014273579;-0,071325954;0,81364042;0,020904599;-0,011574779;-0,123511581;0,137432603;0,075461112;0,00E+00;0,11003451;-0,008426966;-0,001952172;-0,17484306
28.03.2002;2;0,140335292;-0,122034407;-0,112525256;0,000664673;0,026100229;0,326108871;0,277431907;0,022641952;-0,020011242;-0,01973051;-8,28E-05;-0,0080316;-0,022574741;-0,011100386;-0,006238447
31.12.2001;2;0,276002299;-0,227875496;-0,213086369;-0,033108854;-0,498702441;-0,153222364;0,145276292;0,11583517;-0,024028966;-0,013429192;8,27746E-05;-0,091941655;-0,034177961;-0,008137865;0,156291745
28.09.2001;2;-0,152710324;0,196949275;0,319514264;-0,214015522;-0,237731172;-0,107428571;-0,275193798;-0,175337794;0,073498233;0,041757931;-8,28E-05;0,042762748;-0,010495627;-0,017403575;-0,131352982
29.06.2001;2;-0,119076642;0,153082538;0,225925066;-0,108282189;-0,27092746;-0,001521491;-0,383880597;0,045877228;-0,031595757;-0,000564932;0,000165563;0,013264275;-0,0135174;-0,008857809;-0,073532574
30.03.2001;2;-0,17773433;0,419203342;0,287781003;0,153633015;0,097550162;-0,019029851;-0,485933504;-0,107893056;-0,070011669;-0,051507033;-8,27746E-05;-0,094382794;-0,0208392;0,001868286;-0,093018721
29.12.2000;2;0,184991717;-0,065669455;-0,095220008;0,052417444;0,247072918;-0,130998703;0,884882376;-0,023797722;0,067852288;0,011928968;0,000331208;-0,05472045;-0,013337038;-0,014726185;-0,054397935
29.09.2000;2;0,005310291;-0,001516284;0,110267921;-0,269126615;0,418620172;-0,051076923;0,158623771;-0,023428344;-0,073175853;-0,025559738;-1,66E-04;-0,020029674;0,010387423;-0,029043789;-0,023938085
30.06.2000;2;0,182162624;-0,083812904;-0,113686338;0,081572937;0,249630279;0,208178439;0,519864177;-0,10235167;-0,003139717;-0,048394193;0;-0,030016447;0,020922901;-0,023986044;-0,035416667
31.03.2000;2;0,346866538;-0,226683128;-0,232066059;0,00525871;0,193142998;0,05078125;0,264491198;-0,112119051;-0,050387597;-0,016747003;8,28E-05;-0,002767811;-0,038578121;-0,00130662;0,036157582
31.12.1999;2;-0,144716221;0,306633385;0,217307018;0,253014377;0,339374536;0,044471644;-0,151239067;0,053694158;-0,058217896;-0,01766527;-0,000165563;0,037214248;-0,08404846;0,001745201;0,077116838
30.09.1999;2;0,107373646;-0,092642151;-0,077650932;-0,092394795;1,221008301;0,270606532;0,14619883;-0,116486044;0,032170805;0,044048675;8,28E-05;0,138895616;-0,038816109;-0,005639913;-0,05992714
30.06.1999;2;0,496397075;-0,313193792;-0,19831196;-0,279028093;-16,11439114;0,150954654;0,189269747;0,06777361;-0,038189928;-0,020729891;0,000165604;-0,018423868;0,025373134;-0,021646859;-0,057025077
31.03.1999;2;0,02963186;-0,006101653;-0,032658161;0,142563699;-0,986380199;0,390871369;0,03496144;0,017354468;-0,082992502;-0,02939759;-8,27952E-05;-0,041690398;-0,170963085;0,001274968;-0,296520058
31.12.1998;2;-0,055939899;0,021246597;-0,027659786;0,12908529;-50,72820993;-0,253407683;-0,200575421;0,122919533;0,002562788;-0,022897169;-1,66E-04;0,198007642;-0,228480509;-0,000849257;-0,01885003
30.09.1998;2;-0,148814936;0,175455792;0,224950821;-0,123027289;-0,653421395;0,138222849;-0,014580802;-0,168676358;0,078794581;0,018586246;0,000248406;0,016930336;-0,610449981;-0,000848536;-0,024517174
30.06.1998;2;-0,142855347;0,176773922;0,165665591;0,029891477;-0,467849735;-0,091607944;-0,021015067;-0,027223016;0,024742657;-0,002750374;-8,27952E-05;-0,041117764;-0,014837882;-0,069115324;-0,016827743
31.03.1998;2;0,048126968;-0,096440054;-0,007853475;-0,157974744;-0,618448822;-0,115079365;0,113957597;0,069128106;-0,029333578;0,016593727;0;-0,018673283;-0,024249285;-0,00744806;-0,018524718
31.12.1997;2;-0,182213937;0,316427909;0,268273741;0,080425719;0,477602729;-0,16713881;-0,26541207;-0,055438129;-0,01773816;0,018321367;0,0006628;-0,077127019;-0,01623586;-0,077729573;-0,017864972
30.09.1997;2;0,319226969;-0,216393023;-0,229959708;-0,048125556;0,195719723;0,06969697;0,440860215;-0,015690101;-0,013238561;-0,030019212;0,000746207;-0,049266728;-0,013529922;-0,009667025;-0,017762945
30.06.1997;2;-0,029850643;0,06128144;0,044008356;0,071824127;-0,513096431;-0,02988731;0,1105919;0,111992894;-0,034237172;0,017222426;0,00058072;0,080465462;-0,00967705;0,002152853;-0,015891514
31.03.1997;2;-0,046259273;0,06670139;0,081691057;-0,022532868;0,03279425;-0,21257716;-0,301414581;-0,030031553;-0,083516829;-0,044690782;0,00033195;-0,06537082;-0,030747031;-0,000717103;-0,019732059
31.12.1996;2;0,185649567;-0,125200284;-0,134760028;-0,032743619;0,698841955;0,06316653;0,245257453;0,044570157;-0,006872852;0,094997764;0,00041511;-0,037206194;-0,027735808;-0,002146691;-0,016847049
30.09.1996;2;-0,098857472;0,149592286;0,128862297;0,043056977;0,233252854;0,165391969;-0,23943662;-0,012980338;-0,000390351;0,008114897;0,002413449;-0,015031819;-0,053910557;-0,018954019;-0,016765385
31.12.2015;3;0,017738359;-0,0368746;-0,161470983;0,19486193;0,301790281;-0,178531825;-0,074088748;0,067074624;-0,028182876;-0,025912216;-0,021103483;-0,003116759;-0,103989536;-0,009899692;-0,00315831
30.09.2015;3;-0,052023121;0,016415009;-0,059192886;1,32E-01;-6,077922078;-0,24180259;-0,108757062;-0,077767498;0,002691307;-0,037169043;-0,023342439;0,021928213;-0,153846154;-0,02983081;-0,213842334
30.06.2015;3;-0,067613915;0,069167725;0,066757552;0,00445394;-0,41221374;0,249369748;0,072727273;-0,010460134;0,038766191;0,060332029;-0,001302003;-0,019341663;0,051804424;-0,020314058;0,030051151
31.03.2015;3;-0,12889458;0,121202795;0,153974841;-0,037679035;-0,255681818;-0,106438896;-0,086188993;-0,002484226;-0,112993883;-0,048725685;0,000992987;-0,003710353;-0,002901915;0,01486119;-0,170951497
31.12.2014;3;-0,042501022;0,098434612;0,061394865;0,013017947;0,230769231;-0,415642826;-0,298956564;0,045696834;-0,042197767;-0,03922778;-0,010865562;-0,083881579;-0,317893903;-0,020927497;-0,077506112
30.09.2014;3;-0,041895067;0,049821765;0,055048793;-3,27701E-05;0,336448598;-0,134858119;-0,076216095;0,012624647;-0,077490505;-0,052203905;0,010734008;-0,075894214;-0,141400408;-0,030261183;-0,094732182
30.06.2014;3;0,078092022;-0,086867788;-0,070226309;-0,009009446;-0,421621622;0,037310494;0,020590254;0,022007525;-0,005592272;0,026647461;0,002051728;0,018788066;0,031556802;-0,002694611;0,026118556
31.03.2014;3;0,022001726;-0,005635213;-0,004053364;0,004918494;0,637168142;0,032107295;0,033333333;-0,007358768;0,001891872;0,006341729;-0,025979531;0,020006318;-0,061533399;0,033096195;0,040652328
31.12.2013;3;-0,032957864;0,047341118;0,049702489;-0,018526531;-0,251655629;-0,038209714;0,188202247;0,095409231;0,015968064;0,022921043;0,010649367;-0,067092338;-0,016504854;0,011070803;-0,06082131
30.09.2013;3;0,020434227;-0,023855065;-0,003733049;-0,041920709;-2,51;0,059755592;-0,001402525;0,014430289;0,039738663;0,063958457;0,002823298;0,009319849;0,014445174;-0,04577738;0,005131638
28.06.2013;3;-0,019616027;-0,012650964;-0,022188377;-0,025674527;-1,680272109;-0,006890877;-0,114065606;0,022028721;0,014899758;0,000986972;0,011924725;-0,049745619;-0,053449347;-0,087269162;-0,093629929
28.03.2013;3;0,244675325;-0,215136302;-0,184498478;-0,074782524;0,097014925;0,058919625;0,200835571;0,11243406;-0,028348367;-0,065026146;0,003365115;-0,079444926;-0,016804155;0,006635227;0,014150943
31.12.2012;3;-0,096244131;0,124420707;0,116471957;-0,017751303;12,4;-0,00401345;0,009337349;-0,025111334;0,025894246;0,005443187;0,008674335;-0,101325019;0,020579981;-0,035693512;-0,01135442
28.09.2012;3;0,030478955;-0,029617937;-0,04650303;0,004288685;-0,920634921;0,08509887;0,175637394;0,042508145;0,015236441;0,029286305;0,011058151;0,023942538;0,038200065;0,04741069;-0,007845504
29.06.2012;3;0,048174442;-0,040871973;-0,035926554;-0,012790437;-0,142857143;-0,175305766;0,328316087;-0,02555481;-0,050663269;-0,018803098;-0,009567571;0,038283063;-0,094665885;-0,080093748;-0,091888929
30.03.2012;3;-0,018417123;0,046001337;0,03107199;0,074706926;0,256410256;0,042396034;-0,288725326;0,080457595;0,029473034;0,029917004;0,00094506;-0,07176371;0,097812098;0,0427691;0,020697371
30.12.2011;3;0,023955148;0,01146693;-0,02009857;0,009969348;-0,87975334;0,247853535;-0,18466994;0,118662849;-0,031821917;-0,002630903;0,013149496;0,001386428;0,002580645;-0,078572478;0,008461828
30.09.2011;3;0,013953488;0,04988349;0,252121034;-0,214496263;7,176470588;-0,169985328;-0,161865569;-0,12159534;-0,076885947;-0,029215723;0,012604227;0,0459196;-0,135768051;-0,088527955;-0,168672815
30.06.2011;3;0,101936219;-0,089640115;-0,080434676;-0,021295188;-0,195945946;-0,105884558;-0,003417635;0,007549551;0,024297217;0,00155977;0,013030382;0,031922853;0,018166336;-0,000757981;0,044237675
31.03.2011;3;0,117048346;-0,12857075;-0,086559178;-0,054795348;0,193548387;0,167870431;-0,003632236;0,063878776;0,057830245;0,02664617;0,008052805;-0,023857827;0,07506866;0,002816901;0,016932271
31.12.2010;3;0;0,032114663;0,017528357;-0,004355348;0,008130081;0,142678504;0,137654959;0,073029119;-0,018336512;-0,00661746;0,013513514;0,02923244;0,002140673;0,004987867;0,016194332
30.09.2010;3;0,194528875;-0,17131213;-0,14757548;-0,051358162;0,518556014;0,057384636;-0,16117851;0,102807486;0,114070927;0,05158916;0,01369863;0,058807924;0,022194436;0,033771543;0,070036101
30.06.2010;3;-0,08356546;0,029498305;0,153138075;-0,11268665;-0,289491228;-0,097063037;0,193073146;-0,100968789;-0,09415248;-0,015740253;0,006621612;0,05682243;-0,058286724;-0,034923339;-0,015111111
31.03.2010;3;-0,010337698;-0,019112428;0,028864068;-0,07349891;0,085714286;0,055443548;-0,305635319;0,039518767;-0,056630124;-0,060977118;0,000136547;-0,004928857;0,020426555;0,037826269;-0,019693273
31.12.2009;3;0,167337088;-0,093465302;-0,127961471;0,048292955;-0,078947368;0,123920125;0,151001859;0,071947422;-0,021789617;0,011763234;-0,000204778;-0,035605381;-0,00060042;0,033864063;0,013960064
30.09.2009;3;0,121841155;-0,170689011;-0,037272764;-0,189208578;0,325581395;0,010301903;0,26232073;0,148240458;0,043255184;-0,028922105;0,00068306;0,074491664;0,037694704;-0,00411976;0,105057606
30.06.2009;3;0,06232023;-0,102329666;-0,024617584;-0,109139451;0,28358209;0,407370117;0,015625;0,109614409;0,05909434;0,149060951;0,000410004;0,027019002;0,089983022;0,058999594;0,19009993
31.03.2009;3;-0,173534073;0,146062524;0,226692385;-0,044063183;-0,229885057;0,113452915;-0,328352899;-0,134153943;-0,0516069;-0,018502022;-0,001432958;-0,083204791;-0,134078212;-0,040311587;-0,004165702
31.12.2008;3;-0,133836651;0,183121742;0,123833193;0,056839053;-0,360294118;-0,556836248;-0,244151654;-0,19304533;-0,008586432;-0,180398764;0,003698377;0,169460951;-0,127725058;-0,035137166;-0,176952381
30.09.2008;3;-0,092211838;0,155816103;0,150271703;-0,005497538;0,346534653;-0,281142857;-0,442971617;-0,046055556;-0,105553792;-0,106309291;0,000753941;0,000955921;-0,085814771;-0,082492889;-0,157844081
30.06.2008;3;0,124737211;-0,1197094;-0,107446603;-0,022746911;-0,172131148;0,37822406;0,321948322;-0,075252485;-0,002090195;0,004335333;0,023069911;-0,06140963;0,002114662;-0,069314079;0,097148891
31.03.2008;3;-0,166958552;0,158894359;0,226847293;-0,062005142;0,12962963;0,058345489;0,349859682;-0,084632876;0,082185208;-0,000654912;0,04163319;0,121032633;0,048534122;-0,017498227;0,008519702
31.12.2007;3;0,068621335;-0,038771407;-0,029705015;-0,019515184;0,186813187;0,175361254;0,08922853;-0,062756286;0,022569566;-0,030430323;0,027698544;0,027324914;0,008697813;0,008986798;0,032624633
28.09.2007;3;-0,078735632;0,087027164;0,11745282;-0,013229323;0,3;0,155348048;0,014321571;0,023110665;0,053614947;0,019216409;0,014623001;0,072792216;0,03631213;0,02377463;0,052469136
29.06.2007;3;-0,030100334;0,033160524;0,053400784;0,002287913;-0,461538462;0,07302262;-0,123803364;0,052915934;0,014003295;0,020784633;0,014526348;-0,043360434;0,009095634;0,069022543;0,06732551
30.03.2007;3;0,082026538;-0,116581772;-0,041710673;-0,04363168;0,940298507;0,078951679;0,227178917;-0,046739735;0,011896643;0,00459465;0,01109375;0,010477438;0,013164824;0,016950653;0,038708298
29.12.2006;3;0,157821229;-0,107508095;-0,146944503;0,01169467;-0,192771084;-0,029566047;0,120818505;0,019065483;0,041265583;0,046311629;0,011697755;-0,007445048;0,017684887;0,037800845;0,016963897
29.09.2006;3;0,1456;-0,115278383;-0,092556389;-0,045942134;-0,572164948;-0,149059922;-0,079292267;-0,002900443;-0,009147057;0,012876698;0,011350919;-0,031696991;0,001879195;0,002717266;-0,004761905
30.06.2006;3;0,047778709;-0,029457376;0,066245103;-0,073074287;1,204545455;0,109560258;-0,153398058;-0,046428407;0,055537217;0,063953488;0,002966407;0,029207396;0,031570202;-0,03114542;0,000433088
31.03.2006;3;-0,071595331;0,028605965;0,113015611;-0,039784742;0,086419753;0,091579292;-0,357683742;-0,012211101;0,022702338;0,008241439;0,006698951;-0,00035319;0,038837745;0,009322645;0,079728782
30.12.2005;3;-0,135843981;0,199798111;0,231581876;-0,055093086;0,62;-0,078502415;-0,193664248;-0,03573069;-0,014718111;-0,023408717;0,0027517;-0,036087154;-0,007707679;-0,022711268;-0,046164139
30.09.2005;3;0,125662377;-0,078847245;-0,085651513;-0,029393498;-0,074074074;0,172389381;0,994126916;-0,017483055;-0,006772382;-0,015182808;0,023101764;-0,022518026;0,002862869;-1,10E-02;0,045952881
30.06.2005;3;0,098088113;-0,176764799;-0,053877548;-0,102455136;-0,194029851;0,019855596;-0,087808702;-0,062571724;-0,066029003;-0,052367099;-4,14E-04;-0,034072645;-0,026205743;0,005162984;0,152419355
31.03.2005;3;0,06460177;-0,091718921;-0,03906984;0,022712381;-0,33;0,275028769;0,244592617;-0,061327222;-0,043529585;-0,014440621;0,00E+00;-0,042179803;-0,005268996;-0,006261142;-0,013000796
31.12.2004;3;0,090733591;-0,152809762;0,185387584;-0,364651568;-1,088028169;-0,124697824;-0,095069904;0,038504402;0,089900289;0,058609272;0,00E+00;0,072301089;0,053769725;0,057376672;0,078089245
